name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1064;0;1294;3067;1324;3067;1463;0
header;203;158;203;197;1843;197;1843;158
A;1154;245;1154;250;1159;250;1159;245
A;1097;296;1097;320;1109;320;1109;296
B;1144;340;1144;355;1155;355;1155;340
B;1178;472;1178;488;1191;488;1191;472
A;1270;499;1270;523;1274;523;1274;499
A;1170;500;1170;501;1172;501;1172;500
A;1303;538;1303;558;1307;558;1307;538
A;1435;541;1435;558;1439;558;1439;541
B;1136;542;1136;558;1149;558;1149;542
C;1314;542;1314;559;1327;559;1327;542
A;1192;543;1192;558;1196;558;1196;543
A;1184;569;1184;572;1188;572;1188;569
A;1278;569;1278;572;1280;572;1280;569
A;1355;569;1355;593;1359;593;1359;569
B;1379;576;1379;594;1393;594;1393;576
A;1184;577;1184;594;1189;594;1189;577
B;1336;577;1336;594;1350;594;1350;577
A;1317;578;1317;602;1321;602;1321;578
A;1327;581;1327;593;1329;593;1329;581
A;1289;590;1289;593;1292;593;1292;590
B;1168;647;1168;664;1182;664;1182;647
B;1122;732;1122;757;1141;757;1141;732
B;1291;739;1291;756;1305;756;1305;739
C;1146;742;1146;757;1157;757;1157;742
A;1282;743;1282;756;1286;756;1286;743
B;1136;775;1136;791;1151;791;1151;775
C;1201;809;1201;826;1214;826;1214;809
B;1219;809;1219;827;1230;827;1230;809
B;1257;809;1257;826;1271;826;1271;809
D;1376;809;1376;826;1389;826;1389;809
B;1123;810;1123;826;1136;826;1136;810
C;1141;810;1141;827;1153;827;1153;810
D;1200;835;1200;861;1219;861;1219;835
D;1398;836;1398;861;1414;861;1414;836
C;1339;843;1339;862;1352;862;1352;843
D;1154;845;1154;862;1168;862;1168;845
A;1225;852;1225;859;1227;859;1227;852
C;1153;880;1153;898;1166;898;1166;880
A;1342;881;1342;882;1342;882;1342;881
A;1232;891;1232;896;1236;896;1236;891
A;1171;892;1171;897;1177;897;1177;892
C;1386;914;1386;933;1399;933;1399;914
D;1343;915;1343;931;1357;931;1357;915
A;1404;926;1404;932;1409;932;1409;926
B;1175;950;1175;967;1189;967;1189;950
B;1284;950;1284;967;1296;967;1296;950
D;1338;950;1338;966;1350;966;1350;950
B;1264;977;1264;1003;1280;1003;1280;977
A;1196;978;1196;1002;1213;1002;1213;978
B;1221;985;1221;1010;1235;1010;1235;985
C;1331;985;1331;1002;1344;1002;1344;985
A;1289;1055;1289;1072;1301;1072;1301;1055
B;1167;1090;1167;1107;1181;1107;1181;1090
B;1274;1090;1274;1107;1288;1107;1288;1090
C;1275;1159;1275;1177;1287;1177;1287;1159
B;1163;1222;1163;1247;1177;1247;1177;1222
B;1285;1229;1285;1247;1298;1247;1298;1229
C;1251;1230;1251;1247;1263;1247;1263;1230
B;1304;1230;1304;1247;1318;1247;1318;1230
D;1217;1258;1217;1282;1230;1282;1230;1258
C;1215;1300;1215;1317;1228;1317;1228;1300
B;1233;1300;1233;1317;1246;1317;1246;1300
B;1205;1371;1205;1388;1219;1388;1219;1371
B;1253;1371;1253;1388;1266;1388;1266;1371
C;1271;1371;1271;1388;1285;1388;1285;1371
A;1275;1437;1275;1459;1281;1459;1281;1437
D;1222;1440;1222;1465;1236;1465;1236;1440
C;1258;1441;1258;1459;1270;1459;1270;1441
C;1286;1441;1286;1458;1300;1458;1300;1441
B;1330;1442;1330;1458;1344;1458;1344;1442
B;1382;1443;1382;1459;1396;1459;1396;1443
A;1281;1469;1281;1472;1285;1472;1285;1469
A;1291;1469;1291;1473;1295;1473;1295;1469
A;1186;1477;1186;1491;1189;1491;1189;1477
B;1315;1477;1315;1495;1327;1495;1327;1477
D;1332;1477;1332;1494;1346;1494;1346;1477
A;1291;1478;1291;1493;1296;1493;1296;1478
A;1235;1503;1235;1527;1240;1527;1240;1503
A;1313;1505;1313;1507;1316;1507;1316;1505
A;1313;1513;1313;1529;1317;1529;1317;1513
A;1291;1573;1291;1599;1306;1599;1306;1573
B;1246;1581;1246;1598;1262;1598;1262;1581
A;1268;1594;1268;1599;1273;1599;1273;1594
C;1229;1616;1229;1633;1241;1633;1241;1616
B;1246;1616;1246;1633;1260;1633;1260;1616
A;1202;1628;1202;1636;1207;1636;1207;1628
A;1190;1643;1190;1646;1193;1646;1193;1643
A;1330;1646;1330;1648;1331;1648;1331;1646
B;1221;1651;1221;1667;1234;1667;1234;1651
D;1239;1651;1239;1668;1254;1668;1254;1651
C;1232;1686;1232;1704;1245;1704;1245;1686
B;1250;1686;1250;1703;1264;1703;1264;1686
C;1339;1687;1339;1705;1352;1705;1352;1687
D;1353;1723;1353;1740;1368;1740;1368;1723
C;1252;1757;1252;1773;1264;1773;1264;1757
D;1370;1758;1370;1776;1383;1776;1383;1758
A;1213;1784;1213;1808;1218;1808;1218;1784
B;1223;1979;1223;1996;1234;1996;1234;1979
B;1267;1979;1267;1996;1282;1996;1282;1979
D;1288;2008;1288;2033;1301;2033;1301;2008
C;1270;2015;1270;2032;1283;2032;1283;2015
B;1340;2015;1340;2032;1353;2032;1353;2015
B;1295;2085;1295;2103;1309;2103;1309;2085
B;1314;2085;1314;2103;1326;2103;1326;2085
D;1297;2225;1297;2243;1313;2243;1313;2225
B;1227;2226;1227;2242;1241;2242;1241;2226
A;1290;2239;1290;2241;1291;2241;1291;2239
B;1269;2367;1269;2385;1283;2385;1283;2367
B;1288;2473;1288;2488;1300;2488;1300;2473
A;1306;2474;1306;2488;1309;2488;1309;2474
A;1328;2535;1328;2538;1331;2538;1331;2535
B;1337;2542;1337;2559;1349;2559;1349;2542
A;1328;2543;1328;2558;1332;2558;1332;2543
A;1280;2569;1280;2595;1285;2595;1285;2569
C;1282;2613;1282;2630;1294;2630;1294;2613
A;1293;2676;1293;2699;1298;2699;1298;2676
B;1304;2683;1304;2700;1317;2700;1317;2683
C;1331;2717;1331;2735;1345;2735;1345;2717
B;1312;2718;1312;2735;1326;2735;1326;2718
