name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;720;0;720;3069;1651;3069;1351;0
header;240;123;240;160;1874;160;1874;123
B;819;256;819;281;836;281;836;256
C;723;397;723;422;738;422;738;397
A;1297;543;1297;547;1302;547;1302;543
B;953;895;953;913;966;913;966;895
B;1423;1028;1423;1054;1440;1054;1440;1028
A;881;1038;881;1042;885;1042;885;1038
B;722;1101;722;1127;741;1127;741;1101
B;886;1348;886;1373;903;1373;903;1348
C;958;1354;958;1372;979;1372;979;1354
C;784;1524;784;1550;801;1550;801;1524
B;1068;1875;1068;1900;1085;1900;1085;1875
A;1223;1894;1223;1899;1228;1899;1228;1894
B;863;2096;863;2114;878;2114;878;2096
B;1050;2546;1050;2573;1068;2573;1068;2546
